mean_fit_time	mean_score_time	mean_test_accuracy	mean_test_precision	mean_test_recall	mean_test_roc_auc	mean_train_accuracy	mean_train_precision	mean_train_recall	mean_train_roc_auc	param_SVM__C	param_SVM__class_weight	param_SVM__dual	param_SVM__loss	param_SVM__penalty	param_TFIDF__tokenizer	param_TFIDF__use_idf	params	rank_test_accuracy	rank_test_precision	rank_test_recall	rank_test_roc_auc	split0_test_accuracy	split0_test_precision	split0_test_recall	split0_test_roc_auc	split0_train_accuracy	split0_train_precision	split0_train_recall	split0_train_roc_auc	split1_test_accuracy	split1_test_precision	split1_test_recall	split1_test_roc_auc	split1_train_accuracy	split1_train_precision	split1_train_recall	split1_train_roc_auc	split2_test_accuracy	split2_test_precision	split2_test_recall	split2_test_roc_auc	split2_train_accuracy	split2_train_precision	split2_train_recall	split2_train_roc_auc	split3_test_accuracy	split3_test_precision	split3_test_recall	split3_test_roc_auc	split3_train_accuracy	split3_train_precision	split3_train_recall	split3_train_roc_auc	split4_test_accuracy	split4_test_precision	split4_test_recall	split4_test_roc_auc	split4_train_accuracy	split4_train_precision	split4_train_recall	split4_train_roc_auc	std_fit_time	std_score_time	std_test_accuracy	std_test_precision	std_test_recall	std_test_roc_auc	std_train_accuracy	std_train_precision	std_train_recall	std_train_roc_auc
11.186510515213012	2.877285671234131	0.924243784220447	0.24497870855370343	0.15315383148439887	0.6029567287431493	0.929301088015427	0.8879829731278548	0.6834904971101221	0.8935889109502286	0.1	balanced	False	squared_hinge	l1	<function tokenizer4 at 0x7f9829db8158>	True	{'SVM__C': 0.1, 'SVM__class_weight': 'balanced', 'SVM__dual': False, 'SVM__loss': 'squared_hinge', 'SVM__penalty': 'l1', 'TFIDF__tokenizer': <function tokenizer4 at 0x7f9829db8158>, 'TFIDF__use_idf': True}	1	11	9	11	0.98436200299451	0.0	0.0	0.542675797561383	0.8233918128654971	0.9487179487179487	0.41905396402398404	0.7358007309905823	0.980349344978166	0.03125	0.06666666666666667	0.5367179487179488	0.9246412834707942	0.9041227229146692	0.6245033112582782	0.885636238814749	0.866948257655755	0.8920863309352518	0.5276595744680851	0.7629123834568493	0.9583088091033941	0.8865058087578195	0.7689922480620155	0.9367826584341504	0.7085533262935586	0.9299363057324841	0.5347985347985348	0.7713728499264658	0.9672356288012557	0.8464017185821697	0.804902962206333	0.9508751053734502	0.6797040169133193	0.9855072463768116	0.5787234042553191	0.817615726435361	0.9729279058361943	0.8541666666666666	0.8	0.9588498211382114	2.3667878323996283	2.7467413233536617	0.10912479523189039	0.40473148761042266	0.23210721653854657	0.10658718029241349	0.05553785167197799	0.036943075426814236	0.14767001624267592	0.08290566810639194
11.210717487335206	2.927166700363159	0.9234359572749304	0.24507490485589978	0.1518936630023339	0.6029659176845593	0.9295519029327236	0.8891175914133683	0.6834701891684982	0.8937879777955493	0.1	balanced	False	squared_hinge	l1	<function tokenizer3 at 0x7f9829db81e0>	True	{'SVM__C': 0.1, 'SVM__class_weight': 'balanced', 'SVM__dual': False, 'SVM__loss': 'squared_hinge', 'SVM__penalty': 'l1', 'TFIDF__tokenizer': <function tokenizer3 at 0x7f9829db81e0>, 'TFIDF__use_idf': True}	4	10	11	10	0.9841956413242389	0.0	0.0	0.542675797561383	0.8243664717348927	0.9491017964071856	0.4223850766155896	0.7358033011518547	0.980349344978166	0.03125	0.06666666666666667	0.5387545787545788	0.9245283018867925	0.9048076923076923	0.6231788079470199	0.8845375830746484	0.866948257655755	0.8920863309352518	0.5276595744680851	0.7621712885488884	0.9585050029429076	0.8867082961641392	0.7705426356589147	0.9362975093503835	0.7032734952481521	0.9288025889967637	0.5256410256410257	0.7611237474080366	0.9675299195605258	0.8491379310344828	0.804902962206333	0.9521199669455749	0.6765327695560254	0.9877750611246944	0.573049645390071	0.8237956505105796	0.9728298185384993	0.8558322411533421	0.7963414634146342	0.9601815284552845	2.299961595930157	2.8233683785177535	0.11056813446491615	0.404921345986491	0.22995181485523786	0.10597229173209634	0.055213768627226066	0.03621153574306392	0.14619708649750154	0.08326165102509342
12.331925964355468	2.849177932739258	0.9211919935373845	0.2608586265586057	0.32414509913387934	0.6083090098748153	0.9909389928903913	0.9408191459910558	0.9960954938513197	0.9983321496424903	1.0	balanced	False	squared_hinge	l1	<function tokenizer6 at 0x7f981c8c2730>	True	{'SVM__C': 1.0, 'SVM__class_weight': 'balanced', 'SVM__dual': False, 'SVM__loss': 'squared_hinge', 'SVM__penalty': 'l1', 'TFIDF__tokenizer': <function tokenizer6 at 0x7f981c8c2730>, 'TFIDF__use_idf': True}	12	4	2	8	0.9650640492430544	0.030303030303030304	0.25	0.5120538945493012	0.9873294346978557	0.9698952879581152	0.9873417721518988	0.9978331704646614	0.9737991266375546	0.04081632653061224	0.13333333333333333	0.564864468864469	0.9913004180318608	0.952621604548326	0.9986754966887417	0.9991867322332794	0.8901795142555439	0.8502673796791443	0.676595744680851	0.8682165909634234	0.9904845987835982	0.9325598259608412	0.9968992248062015	0.9976160440042624	0.7402323125659979	0.9437869822485208	0.5842490842490843	0.8419199254610726	0.993329409456543	0.9350525310410697	1.0	0.9996029478517118	0.7272727272727273	0.9848156182212582	0.6439716312056738	0.831052647067479	0.9922511034820991	0.9139664804469274	0.9975609756097561	0.9974218536585366	3.0508855140324522	2.716540753499767	0.08755368946709824	0.39026767258389505	0.18826869963461967	0.14135256270994118	0.002039693018426039	0.01901186956536574	0.004501618525136165	0.0008872052498098793
12.475205326080323	2.868006944656372	0.9227178888789157	0.2552727844782917	0.3134584109731495	0.6131900436400932	0.9908126001256754	0.939900846630208	0.9963393962903441	0.9985080312664362	1.0	balanced	False	squared_hinge	l1	<function tokenizer5 at 0x7f9829db80d0>	True	{'SVM__C': 1.0, 'SVM__class_weight': 'balanced', 'SVM__dual': False, 'SVM__loss': 'squared_hinge', 'SVM__penalty': 'l1', 'TFIDF__tokenizer': <function tokenizer5 at 0x7f9829db80d0>, 'TFIDF__use_idf': True}	10	6	3	5	0.9645649642322409	0.029850746268656716	0.25	0.5138424920661433	0.9871345029239766	0.9692609548724657	0.9873417721518988	0.9978221554877806	0.9737991266375546	0.02127659574468085	0.06666666666666667	0.5733919413919414	0.9909614732798554	0.9508196721311475	0.9986754966887417	0.9991791092575403	0.8870116156282999	0.8404255319148937	0.6723404255319149	0.8684287592636862	0.9905826957033549	0.9332365747460087	0.9968992248062015	0.9976283631779461	0.7455121436114044	0.9394812680115274	0.5970695970695971	0.8443771523572025	0.9932313125367863	0.9341603053435115	1.0	0.9996276666202958	0.7463002114164905	0.9833679833679834	0.6709219858156028	0.8538565669050351	0.9921530161844041	0.9120267260579065	0.998780487804878	0.9982828617886179	3.2096447641323067	2.7204086488398738	0.0830749891978383	0.3906177737056879	0.2081508554180793	0.14369954843999752	0.0020615675212198132	0.019160217316132155	0.004606234046957895	0.0007744510080246117
11.77575716972351	2.878111743927002	0.922538371779912	0.2563442578282528	0.3123887788144024	0.6105815884784558	0.9908183112003084	0.9399929899774483	0.9955858965775052	0.9980707100517942	1.0	balanced	False	squared_hinge	l1	<function tokenizer4 at 0x7f9829db8158>	True	{'SVM__C': 1.0, 'SVM__class_weight': 'balanced', 'SVM__dual': False, 'SVM__loss': 'squared_hinge', 'SVM__penalty': 'l1', 'TFIDF__tokenizer': <function tokenizer4 at 0x7f9829db8158>, 'TFIDF__use_idf': True}	11	5	4	6	0.9647313259025121	0.03	0.25	0.509757251823395	0.9873294346978557	0.9705111402359109	0.9866755496335776	0.9978203196583006	0.9724890829694323	0.02	0.06666666666666667	0.5765274725274726	0.991187436447859	0.9525916561314791	0.9980132450331126	0.9987349919845989	0.8870116156282999	0.8440860215053764	0.6680851063829787	0.8654703562036815	0.9906807926231116	0.9339143064633261	0.9968992248062015	0.9976320197524674	0.7444561774023232	0.9444444444444444	0.5915750915750916	0.8422579083426962	0.9932313125367863	0.9341603053435115	1.0	0.9996313245546604	0.7473572938689218	0.9894957983193278	0.6680851063829787	0.8465877990641829	0.9916625796959294	0.9087875417130145	0.9963414634146341	0.996534894308943	2.494654774874694	2.737670472266352	0.0829585609423348	0.39290391886452103	0.2064792292128574	0.143308430640698	0.0019423073288932584	0.020663177339155292	0.004627446909306237	0.0010479181873289428
11.841764402389526	2.910168409347534	0.9236154743739341	0.26229967398431886	0.32507225087544667	0.609328659083937	0.990834938256112	0.9400319947695845	0.9963401904628825	0.9984084116429827	1.0	balanced	False	squared_hinge	l1	<function tokenizer3 at 0x7f9829db81e0>	True	{'SVM__C': 1.0, 'SVM__class_weight': 'balanced', 'SVM__dual': False, 'SVM__loss': 'squared_hinge', 'SVM__penalty': 'l1', 'TFIDF__tokenizer': <function tokenizer3 at 0x7f9829db81e0>, 'TFIDF__use_idf': True}	3	2	1	7	0.9667276659457661	0.031914893617021274	0.25	0.5076972328934914	0.9873294346978557	0.969281045751634	0.9880079946702198	0.9977993912022277	0.9737991266375546	0.04081632653061224	0.13333333333333333	0.5774945054945054	0.9910744548638571	0.9519898926089703	0.9980132450331126	0.9987607928255618	0.8880675818373812	0.8524590163934426	0.6638297872340425	0.8680940712407366	0.9901903080243281	0.9305354558610709	0.9968992248062015	0.9976279714021047	0.7391763463569165	0.9436201780415431	0.5824175824175825	0.8422898796963636	0.9931332156170296	0.9332697807435653	1.0	0.9996297727037179	0.7484143763213531	0.989517819706499	0.6695035460992907	0.8399223095259114	0.992447278077489	0.9150837988826815	0.998780487804878	0.9982241300813008	2.4875369655317203	2.798710077792876	0.08441467028923508	0.39075287263748265	0.18988044071281596	0.1435303579291551	0.002031905020682188	0.018744719639800445	0.004286872395688268	0.00072523760235265
23.635443115234374	2.8534782409667967	0.9232564401759268	0.2621012742452748	0.3122009161500059	0.6390091907059993	0.9960078834729241	0.9722443574097065	0.9987805898355528	0.999088915835463	5.0	balanced	False	squared_hinge	l1	<function tokenizer6 at 0x7f981c8c2730>	True	{'SVM__C': 5.0, 'SVM__class_weight': 'balanced', 'SVM__dual': False, 'SVM__loss': 'squared_hinge', 'SVM__penalty': 'l1', 'TFIDF__tokenizer': <function tokenizer6 at 0x7f981c8c2730>, 'TFIDF__use_idf': True}	6	3	5	3	0.9642322408916986	0.029556650246305417	0.25	0.5496909971605144	0.9943469785575049	0.9823066841415465	0.9986675549633578	0.9991779155588201	0.9812227074235808	0.03333333333333333	0.06666666666666667	0.6089523809523809	0.9963845893119422	0.9792477302204928	1.0	0.999881189833747	0.9017951425554382	0.8776595744680851	0.7021276595744681	0.8723374372459957	0.9955856386109476	0.9683972911963883	0.9976744186046511	0.9983675571296238	0.7444561774023232	0.9497041420118343	0.5879120879120879	0.8501753857115453	0.9979399646851089	0.979	1.0	0.9999316077120342	0.7230443974630021	0.9889624724061811	0.6354609929078014	0.8343427209322858	0.9957822461991173	0.9522700814901047	0.9975609756097561	0.9980863089430896	8.550971596570879	2.730117528828284	0.08807283177926176	0.3964737902740143	0.20673088644339702	0.12707386905394594	0.001171550523066606	0.011042716819288529	0.0010674992114738711	0.0007578030880219782
23.428948211669923	2.8360888004302978	0.9228974059779194	0.2545593100198165	0.29725659194909254	0.6415861865215724	0.996066739700366	0.9725473631303775	0.9990244922745773	0.9992553261910627	5.0	balanced	False	squared_hinge	l1	<function tokenizer5 at 0x7f9829db80d0>	True	{'SVM__C': 5.0, 'SVM__class_weight': 'balanced', 'SVM__dual': False, 'SVM__loss': 'squared_hinge', 'SVM__penalty': 'l1', 'TFIDF__tokenizer': <function tokenizer5 at 0x7f9829db80d0>, 'TFIDF__use_idf': True}	8	8	8	2	0.9632340708700715	0.028708133971291867	0.25	0.540925477423306	0.9943469785575049	0.9823066841415465	0.9986675549633578	0.9991650647524595	0.9829694323144105	0.0	0.0	0.6381831501831501	0.9963845893119422	0.9792477302204928	1.0	0.9998816860037656	0.8975712777191129	0.875	0.6851063829787234	0.8743754482428878	0.995781832450461	0.9698568198944989	0.9976744186046511	0.9983859270635269	0.7434002111932418	0.9495548961424333	0.5860805860805861	0.8463342559352535	0.9979399646851089	0.979	1.0	0.9999344897209274	0.726215644820296	0.9890350877192983	0.6397163120567376	0.8514346252317471	0.9958803334968122	0.9523255813953488	0.998780487804878	0.9989094634146342	9.230684452325669	2.7842308427021427	0.08773538201578615	0.40053080409312825	0.22181735930470722	0.131826390529085	0.0011561572575831596	0.010935586566397142	0.0008846323512420877	0.0005894425749205755
22.70203800201416	2.8569545269012453	0.9241540256709452	0.25474938306758316	0.29909845963038406	0.6455265432978451	0.9959656696965847	0.9722305382035339	0.9984042370654027	0.99886429878279	5.0	balanced	False	squared_hinge	l1	<function tokenizer4 at 0x7f9829db8158>	True	{'SVM__C': 5.0, 'SVM__class_weight': 'balanced', 'SVM__dual': False, 'SVM__loss': 'squared_hinge', 'SVM__penalty': 'l1', 'TFIDF__tokenizer': <function tokenizer4 at 0x7f9829db8158>, 'TFIDF__use_idf': True}	2	7	7	1	0.9635667942106139	0.028985507246376812	0.25	0.5508045209064082	0.9943469785575049	0.9823066841415465	0.9986675549633578	0.9991832394643124	0.9816593886462882	0.0	0.0	0.6328205128205128	0.9962716077279403	0.9792342634652823	0.9993377483443708	0.9994387414963224	0.8975712777191129	0.875	0.6851063829787234	0.8743425770977767	0.9955856386109476	0.9683972911963883	0.9976744186046511	0.998386754145859	0.7444561774023232	0.9497041420118343	0.5879120879120879	0.8487937664995022	0.9979399646851089	0.979	1.0	0.9999341571814396	0.741014799154334	0.9893617021276596	0.6595744680851063	0.8456196109590655	0.9956841589014223	0.9522144522144522	0.9963414634146341	0.9973786016260162	5.402496050029977	2.741450456800051	0.0846795226583595	0.40051930663766677	0.2246734275898681	0.12742109858623504	0.0011692109936466287	0.011061138987103434	0.0012864609661188836	0.0008957286982707308
21.864521026611328	2.7192960739135743	0.9234359572749304	0.2623003977524177	0.3110894988016488	0.6276387124384587	0.9960215451423527	0.9724933275599061	0.9988920419434516	0.999172585756973	5.0	balanced	False	squared_hinge	l1	<function tokenizer3 at 0x7f9829db81e0>	True	{'SVM__C': 5.0, 'SVM__class_weight': 'balanced', 'SVM__dual': False, 'SVM__loss': 'squared_hinge', 'SVM__penalty': 'l1', 'TFIDF__tokenizer': <function tokenizer3 at 0x7f9829db81e0>, 'TFIDF__use_idf': True}	4	1	6	4	0.9643986025619697	0.0297029702970297	0.25	0.5232830855742998	0.9943469785575049	0.9823066841415465	0.9986675549633578	0.9991834230472603	0.9812227074235808	0.03333333333333333	0.06666666666666667	0.6217289377289378	0.9961586261439386	0.9785992217898832	0.9993377483443708	0.9994474921311945	0.8996832101372756	0.8804347826086957	0.6893617021276596	0.8670989720296439	0.9956837355307043	0.9691265060240963	0.9976744186046511	0.9983864929619646	0.7328405491024287	0.9480122324159022	0.5677655677655677	0.845231244233738	0.9979399646851089	0.979	1.0	0.9999396995062343	0.7378435517970402	0.9892933618843683	0.6553191489361702	0.8474971307495365	0.9959784207945072	0.9534342258440046	0.998780487804878	0.9989058211382115	6.761689059689336	2.794994570915718	0.08747688961294676	0.39659691701364747	0.20522640737797931	0.13742575242885155	0.001150588808672573	0.01049290754233394	0.0007709306812090244	0.000520242195509219
